country,iso3,year,region,gdp_pc,gini,homicide_rate
Albania,ALB,1996,Europe,5293.9507,0.2701034247875213,8.380375
Albania,ALB,2002,Europe,7222.353,0.3173897862434387,6.891948
Albania,ALB,2005,Europe,8529.551,0.3059565424919128,5.006243
Albania,ALB,2008,Europe,10520.121,0.2998467087745666,3.1073225
Albania,ALB,2012,Europe,11859.09,0.2896048426628113,5.3951817
Albania,ALB,2014,Europe,12718.285,0.3459889590740204,4.614723
Albania,ALB,2015,Europe,13203.797,0.327537328004837,2.2079382
Albania,ALB,2016,Europe,13933.284,0.3373629748821258,2.7261436
Albania,ALB,2017,Europe,14614.531,0.3305566310882568,2.0012128
Albania,ALB,2018,Europe,15386.701,0.3014828264713287,2.2803986
Albania,ALB,2019,Europe,15948.279,0.301157683134079,2.2530255
Albania,ALB,2020,Europe,15659.589,0.2941963076591491,2.1239898
United Arab Emirates,ARE,2013,Asia,74237.22,0.3251042068004608,0.7277977
Armenia,ARM,1999,Asia,4406.9673,0.3621972501277923,2.8415496
Armenia,ARM,2001,Asia,5044.1167,0.3536435961723327,2.8531137
Armenia,ARM,2002,Asia,5731.3535,0.3477967381477356,2.2581267
Armenia,ARM,2004,Asia,7299.4,0.3750563263893127,2.746034
Armenia,ARM,2005,Asia,8362.9,0.3599235415458679,1.9292492
Armenia,ARM,2006,Asia,9525.231,0.2970998585224151,2.6418073
Armenia,ARM,2007,Asia,10898.849,0.3122605681419372,2.5883927
Armenia,ARM,2008,Asia,11727.482,0.2918814122676849,3.277038
Armenia,ARM,2009,Asia,10143.235,0.2801587879657745,3.2931406
Armenia,ARM,2010,Asia,10438.564,0.299925833940506,1.9105599
Armenia,ARM,2011,Asia,10990.177,0.2935294508934021,2.4287865
Armenia,ARM,2012,Asia,11796.274,0.2960226237773895,2.2241023
Armenia,ARM,2013,Asia,12194.019,0.3057966232299804,2.1556754
Armenia,ARM,2014,Asia,12667.376,0.3148328959941864,2.4637098
Armenia,ARM,2015,Asia,13112.76,0.3235677182674408,2.567458
Armenia,ARM,2016,Asia,13192.994,0.3254794776439667,2.9806848
Armenia,ARM,2017,Asia,14243.875,0.336218386888504,2.4014022
Armenia,ARM,2018,Asia,15037.045,0.344334989786148,1.7182341
Armenia,ARM,2019,Asia,16215.36,0.3003121316432953,2.5137987
Armenia,ARM,2020,Asia,15052.936,0.2513160407543182,2.5943546
Armenia,ARM,2021,Asia,15921.705,0.2794013023376465,3.1355078
Armenia,ARM,2022,Asia,17886.178,0.2794529497623443,2.7422228
Armenia,ARM,2023,Asia,19402.752,0.2715465128421783,2.2083356
Australia,AUS,1995,Oceania,38653.336,0.3257850110530853,1.9673568
Australia,AUS,2001,Oceania,45428.2,0.3346192836761474,1.7918525
Australia,AUS,2003,Oceania,47581.23,0.3349674940109253,1.5237553
Australia,AUS,2004,Oceania,49061.277,0.3305571973323822,1.3119382
Australia,AUS,2008,Oceania,52473.383,0.3542850911617279,1.2213047
Australia,AUS,2010,Oceania,52739.27,0.3465672731399536,1.043286
Australia,AUS,2014,Oceania,55489.07,0.3439816236495971,1.029853
Australia,AUS,2016,Oceania,56529.953,0.3368518650531769,0.9330059
Australia,AUS,2018,Oceania,57647.844,0.3433252573013305,0.8797874
Australia,AUS,2020,Oceania,57260.465,0.3382901847362518,0.8584594
Austria,AUT,1994,Europe,45497.137,0.308280199766159,1.10857
Austria,AUT,1995,Europe,46639.53,0.2991432845592499,0.9810924
Austria,AUT,1996,Europe,47608.633,0.2931780815124511,1.2435757
Austria,AUT,1997,Europe,48575.16,0.2906536757946014,0.82812583
Austria,AUT,1998,Europe,50216.7,0.3134077191352844,0.96509784
Austria,AUT,1999,Europe,52004.53,0.2967053949832916,0.75057304
Austria,AUT,2000,Europe,53534.344,0.2896469235420227,1.0233463
Austria,AUT,2003,Europe,54919.79,0.2946562767028808,0.6155663
Austria,AUT,2004,Europe,55980.23,0.2978884577751159,0.7218458
Austria,AUT,2005,Europe,56890.28,0.2871520817279815,0.6561995
Austria,AUT,2006,Europe,58460.24,0.295875608921051,0.73761487
Austria,AUT,2007,Europe,60470.91,0.3057945072650909,0.5423679
Austria,AUT,2008,Europe,61157.99,0.3043709397315979,0.69684297
Austria,AUT,2009,Europe,58810.44,0.3149490654468536,0.6111396
Austria,AUT,2010,Europe,59730.55,0.3025166392326355,0.7292209
Austria,AUT,2011,Europe,61272.258,0.3080105781555176,0.9174017
Austria,AUT,2012,Europe,61376.723,0.3047561645507812,0.96067166
Austria,AUT,2013,Europe,60863.055,0.3075290620326996,0.71922034
Austria,AUT,2014,Europe,60845.66,0.3053537309169769,0.49135348
Austria,AUT,2015,Europe,60951.688,0.3053083121776581,0.50902134
Austria,AUT,2016,Europe,61572.71,0.3079513907432556,0.61799634
Austria,AUT,2017,Europe,62535.9,0.2973693013191223,0.79556507
Austria,AUT,2018,Europe,63778.027,0.3084742128849029,0.97266906
Austria,AUT,2019,Europe,64609.375,0.3021051585674286,0.8670316
Austria,AUT,2020,Europe,60276.414,0.2980069816112518,0.72858477
Austria,AUT,2021,Europe,62968.94,0.3070168197154999,0.72487557
Austria,AUT,2022,Europe,65694.555,0.308929294347763,0.8715148
Austria,AUT,2023,Europe,64536.297,0.3120467960834503,0.876191
Azerbaijan,AZE,1995,Asia,4211.721,0.3464882373809814,5.738876
Azerbaijan,AZE,2001,Asia,6168.9854,0.3645493686199188,2.6418574
Azerbaijan,AZE,2002,Asia,6701.0815,0.2527766525745392,2.5461998
Burundi,BDI,2013,Africa,1014.5231,0.3862397670745849,4.981158
Belgium,BEL,1992,Europe,42719.047,0.2494648247957229,1.2039715
Belgium,BEL,1995,Europe,44310.63,0.2841081917285919,1.4007723
Belgium,BEL,1997,Europe,46396.004,0.2683219611644745,1.4241567
Belgium,BEL,2000,Europe,50455.734,0.3313597738742828,2.0679462
Belgium,BEL,2021,Europe,60669.215,0.2657763361930847,1.0803015
Bangladesh,BGD,2000,Asia,2712.935,0.334065318107605,2.4846835
Bangladesh,BGD,2005,Asia,3231.6138,0.3320129215717315,2.4821064
Bangladesh,BGD,2010,Asia,4125.464,0.3213031888008117,2.6202023
Bangladesh,BGD,2016,Asia,5682.5356,0.3238527178764343,2.2330432
Bulgaria,BGR,1992,Europe,12332.477,0.3071430921554565,5.3977633
Bulgaria,BGR,2006,Europe,18102.0,0.3568882644176483,2.4344614
Bulgaria,BGR,2007,Europe,19449.059,0.3609587848186493,2.3329723
Bulgaria,BGR,2008,Europe,20786.594,0.3357256948947906,2.2825017
Bulgaria,BGR,2009,Europe,20220.697,0.3382307589054107,2.003202
Bulgaria,BGR,2010,Europe,20670.826,0.3565346598625183,1.9898896
Bulgaria,BGR,2011,Europe,21238.635,0.3427497744560241,1.7344115
Bulgaria,BGR,2012,Europe,21521.973,0.3601097464561462,1.9270157
Bulgaria,BGR,2013,Europe,21841.285,0.3657089471817016,1.5004269
Bulgaria,BGR,2014,Europe,22318.072,0.3741585314273834,1.5505058
Bulgaria,BGR,2015,Europe,23371.549,0.3856437802314758,1.7554817
Bulgaria,BGR,2016,Europe,24393.56,0.4058967530727386,1.1083933
Bulgaria,BGR,2017,Europe,25397.414,0.4037896394729614,1.4556997
Bulgaria,BGR,2018,Europe,26348.1,0.4128407537937164,1.309656
Bulgaria,BGR,2019,Europe,27736.375,0.4027111828327179,1.1898842
Bulgaria,BGR,2020,Europe,27138.148,0.4052315354347229,0.9951466
Bulgaria,BGR,2021,Europe,29457.71,0.3900544643402099,1.2941265
Bulgaria,BGR,2022,Europe,30860.877,0.3820150196552276,1.1134121
Bulgaria,BGR,2023,Europe,31469.861,0.3947053551673889,1.0889074
Bosnia and Herzegovina,BIH,2001,Europe,7595.4014,0.2996641993522644,1.9619863
Bosnia and Herzegovina,BIH,2004,Europe,8891.646,0.3403748869895935,1.6421206
Bosnia and Herzegovina,BIH,2007,Europe,10636.563,0.3306158781051636,1.6444811
Bosnia and Herzegovina,BIH,2011,Europe,11882.052,0.3303018510341644,1.3629813
Belarus,BLR,1998,Europe,10128.156,0.3201834857463836,10.277188
Belarus,BLR,1999,Europe,10519.749,0.3173814713954925,9.701946
Belarus,BLR,2000,Europe,11182.455,0.3116748332977295,10.138807
Belarus,BLR,2001,Europe,11771.087,0.3057672381401062,9.750389
Belarus,BLR,2002,Europe,12443.933,0.3033624291419983,10.016763
Belarus,BLR,2007,Europe,20019.611,0.2961238026618957,6.7864785
Belarus,BLR,2008,Europe,22137.947,0.2782604396343231,5.7926254
Belarus,BLR,2009,Europe,22236.838,0.2768930494785309,5.1223598
Belarus,BLR,2010,Europe,24012.613,0.2856659889221191,4.225166
Belarus,BLR,2011,Europe,25404.756,0.271525502204895,3.9376168
Belarus,BLR,2012,Europe,25879.133,0.2652619779109955,3.592912
Belarus,BLR,2013,Europe,26147.625,0.265750527381897,3.5184283
Belarus,BLR,2014,Europe,26564.436,0.2717666625976562,3.589259
Belarus,BLR,2015,Europe,25513.213,0.2563322484493255,3.436175
Belarus,BLR,2016,Europe,24846.83,0.2530661523342132,3.2318976
Belarus,BLR,2017,Europe,25503.98,0.2544457018375397,2.527436
Belarus,BLR,2018,Europe,26363.463,0.2524052560329437,2.3839583
Belarus,BLR,2019,Europe,26798.82,0.2527784705162048,2.3846316
Belize,BLZ,2018,North America,11451.897,0.3994958400726318,37.60916
Bolivia,BOL,2015,South America,11144.642,0.4673164486885071,4.9297733
Bolivia,BOL,2016,South America,11448.021,0.4524082243442535,5.7423873
Bolivia,BOL,2017,South America,11755.256,0.4461779594421386,6.5846376
Bolivia,BOL,2018,South America,11920.313,0.4257908761501312,4.987675
Bolivia,BOL,2019,South America,11930.916,0.4164430201053619,4.2582774
Bolivia,BOL,2020,South America,10285.659,0.4364543855190277,3.6221154
Bolivia,BOL,2021,South America,11202.441,0.4091332256793976,3.501612
Bolivia,BOL,2022,South America,11487.715,0.4120837748050689,4.0158467
Bolivia,BOL,2023,South America,11616.157,0.4205011427402496,4.418433
Brazil,BRA,1990,South America,12633.288,0.6045087575912476,19.646343
Brazil,BRA,1992,South America,12271.979,0.5310341715812683,16.83152
Brazil,BRA,1993,South America,12669.429,0.6006689667701721,17.865892
Brazil,BRA,1995,South America,13550.439,0.5953119397163391,21.022089
Brazil,BRA,1996,South America,13641.63,0.5983837842941284,23.6866
Brazil,BRA,1997,South America,13896.625,0.597547173500061,24.30493
Brazil,BRA,1998,South America,13737.703,0.595662534236908,24.799057
Brazil,BRA,1999,South America,13602.414,0.5895122289657593,25.002106
Brazil,BRA,2001,South America,14016.132,0.5840287804603577,27.20061
Brazil,BRA,2002,South America,14265.905,0.5810567140579224,27.848196
Brazil,BRA,2003,South America,14259.366,0.5755338668823242,28.271088
Brazil,BRA,2004,South America,14911.261,0.5647182464599609,26.491837
Brazil,BRA,2005,South America,15221.014,0.5631012916564941,25.769392
Brazil,BRA,2006,South America,15657.4795,0.5564221143722534,26.340307
Brazil,BRA,2007,South America,16440.584,0.5491916537284851,25.314459
Brazil,BRA,2008,South America,17113.367,0.5403758883476257,26.33593
Brazil,BRA,2009,South America,16939.441,0.5368199944496155,26.791449
Brazil,BRA,2011,South America,18627.81,0.5294176936149597,26.747099
Brazil,BRA,2012,South America,18832.219,0.5343539118766785,28.641361
Brazil,BRA,2013,South America,19241.506,0.5268340110778809,28.640411
Brazil,BRA,2014,South America,19183.172,0.520297110080719,29.853794
Brazil,BRA,2015,South America,18357.068,0.519265353679657,28.850302
Brazil,BRA,2016,South America,17620.928,0.5336719155311584,30.119362
Brazil,BRA,2017,South America,17724.48,0.5332115888595581,31.161175
Brazil,BRA,2018,South America,17917.75,0.5388841032981873,27.160616
Brazil,BRA,2019,South America,18018.621,0.5350940823554993,21.24456
Brazil,BRA,2020,South America,17327.516,0.48902028799057,22.870605
Brazil,BRA,2021,South America,18075.705,0.5293880701065063,21.742752
Brazil,BRA,2022,South America,18554.047,0.5201530456542969,21.096361
Brazil,BRA,2023,South America,19079.812,0.5163943767547607,20.575377
Barbados,BRB,2016,North America,20930.633,0.3406803607940674,7.868454
Bhutan,BTN,2003,Asia,6323.541,0.4089800119400024,0.78411263
Bhutan,BTN,2007,Asia,8195.07,0.3809077143669128,2.0629463
Bhutan,BTN,2012,Asia,11143.944,0.3880932629108429,4.600717
Bhutan,BTN,2017,Asia,13482.343,0.3744140863418579,1.7233734
Botswana,BWA,2002,Africa,13479.696,0.6153864860534668,14.61517
Botswana,BWA,2009,Africa,13489.951,0.5693109035491943,14.517703
Canada,CAN,1990,North America,40475.113,0.3136535584926605,2.3642073
Canada,CAN,1991,North America,39139.312,0.3194338977336883,2.6778271
Canada,CAN,1992,North America,39023.184,0.315643161535263,2.5719244
Canada,CAN,1993,North America,39622.48,0.3167592287063598,2.1713014
Canada,CAN,1994,North America,40952.137,0.3130380511283874,2.0447805
Canada,CAN,1995,North America,41617.723,0.3150957822799682,1.992591
Canada,CAN,1996,North America,41880.55,0.3276805281639099,2.1298606
Canada,CAN,1997,North America,43241.242,0.3311694264411926,1.9494935
Canada,CAN,1998,North America,44553.28,0.3321724534034729,1.8430616
Canada,CAN,1999,North America,46464.547,0.3306093513965606,1.7614692
Canada,CAN,2000,North America,48399.305,0.3341829478740692,1.7674592
Canada,CAN,2001,North America,48774.168,0.3355478346347809,1.7748687
Canada,CAN,2002,North America,49695.008,0.3356030881404876,1.8455346
Canada,CAN,2003,North America,50139.785,0.3380946516990661,1.7244368
Canada,CAN,2004,North America,51210.68,0.3377648293972015,1.9450605
Canada,CAN,2005,North America,52356.56,0.3362180590629577,2.0468447
Canada,CAN,2006,North America,53195.78,0.3409053981304168,1.8559688
Canada,CAN,2007,North America,53761.863,0.3384100794792175,1.8040521
Canada,CAN,2008,North America,53711.68,0.3393056690692901,1.8356256
Canada,CAN,2009,North America,51552.42,0.3395215272903442,1.8033268
Canada,CAN,2010,North America,52558.44,0.3359260261058807,1.6288027
Canada,CAN,2011,North America,53681.13,0.3265707790851593,1.7623847
Canada,CAN,2012,North America,54034.805,0.3353901207447052,1.5720516
Canada,CAN,2013,North America,54712.18,0.3379898071289062,1.4421947
Canada,CAN,2014,North America,55723.484,0.3315760493278503,1.473301
Canada,CAN,2015,North America,55660.867,0.337464839220047,1.6990045
Canada,CAN,2016,North America,55606.156,0.3270182311534881,1.6944797
Canada,CAN,2017,North America,56612.33,0.3330820500850677,1.8066481
Canada,CAN,2018,North America,57337.492,0.3250927031040191,1.7750366
Canada,CAN,2019,North America,57583.848,0.3174964785575866,1.8235747
Canada,CAN,2020,North America,54092.88,0.2985168397426605,2.004092
Canada,CAN,2021,North America,56995.117,0.3111463487148285,2.0830052
Switzerland,CHE,1992,Europe,61922.89,0.3385482132434845,1.3527173
Switzerland,CHE,2000,Europe,67378.39,0.3343105614185333,0.96046686
Switzerland,CHE,2002,Europe,67446.41,0.31686732172966,1.1815212
Switzerland,CHE,2009,Europe,72709.81,0.3285585641860962,0.65911525
Switzerland,CHE,2010,Europe,74290.266,0.3255302906036377,0.66447276
Switzerland,CHE,2011,Europe,74800.89,0.3171361982822418,0.58122116
Switzerland,CHE,2012,Europe,74883.62,0.3156712651252746,0.5625755
Switzerland,CHE,2013,Europe,75354.16,0.3246218860149383,0.7044689
Switzerland,CHE,2014,Europe,76189.6,0.3252565860748291,0.5005961
Switzerland,CHE,2015,Europe,76566.08,0.3230695724487304,0.6880789
Switzerland,CHE,2016,Europe,77301.21,0.3304245173931122,0.5373198
Switzerland,CHE,2017,Europe,77626.91,0.3267633318901062,0.53231585
Switzerland,CHE,2018,Europe,79261.36,0.3314104080200195,0.58710635
Switzerland,CHE,2019,Europe,79596.7,0.3399834036827087,0.5362853
Switzerland,CHE,2020,Europe,77324.89,0.3373792767524719,0.5439449
Switzerland,CHE,2021,Europe,81001.414,0.3382431268692016,0.4823692
Switzerland,CHE,2022,Europe,82777.3,0.3379517793655395,0.4776971
Chile,CHL,2003,South America,18902.871,0.5147556066513062,3.2012978
Chile,CHL,2006,South America,21968.537,0.4770688414573669,3.5737662
Chile,CHL,2009,South America,23013.582,0.4740466773509979,3.7037623
Chile,CHL,2011,South America,25366.27,0.4686815738677978,3.6653225
Chile,CHL,2013,South America,27291.357,0.4682393968105316,3.1435506
Chile,CHL,2015,South America,27811.375,0.453433483839035,2.321635
Chile,CHL,2017,South America,27892.994,0.4526998400688171,4.1974545
Chile,CHL,2020,South America,26248.562,0.4700490832328796,5.756139
Chile,CHL,2022,South America,29569.479,0.4304278194904327,6.8020124
China,CHN,1996,Asia,3055.9697,0.3522765934467315,2.0643492
China,CHN,2002,Asia,4744.3984,0.4198572635650635,2.0418584
China,CHN,2005,Asia,6298.323,0.4090076684951782,1.5854633
China,CHN,2008,Asia,8743.745,0.4296503961086273,1.1104188
China,CHN,2010,Asia,10476.3125,0.4374495446681976,0.9921857
China,CHN,2011,Asia,11405.018,0.4240922331809997,0.8832931
China,CHN,2012,Asia,12217.8545,0.4223716557025909,0.8240838
China,CHN,2013,Asia,13080.829,0.3973639905452728,0.77156913
China,CHN,2014,Asia,13968.581,0.3917765319347381,0.72646606
China,CHN,2015,Asia,14856.78,0.3859530389308929,0.6589624
China,CHN,2016,Asia,15772.765,0.3848051726818084,0.6149342
China,CHN,2017,Asia,16757.973,0.3907577693462372,0.5657219
China,CHN,2018,Asia,17806.791,0.3849764168262481,0.53029966
China,CHN,2019,Asia,18820.514,0.3816834390163421,0.5183628
China,CHN,2020,Asia,19215.154,0.3709083199501037,0.5018561
Cameroon,CMR,2001,Africa,3884.873,0.4213679432868957,4.9315815
Colombia,COL,1992,South America,10196.433,0.5134726166725159,83.482
Colombia,COL,1996,South America,11303.131,0.5677192807197571,64.037964
Colombia,COL,1999,South America,10679.709,0.5852622985839844,63.333992
Colombia,COL,2000,South America,10813.494,0.5837996006011963,67.89216
Colombia,COL,2001,South America,10823.45,0.5731984376907349,70.10959
Colombia,COL,2002,South America,10925.148,0.5600672960281372,70.396095
Colombia,COL,2003,South America,11183.291,0.5357276797294617,57.46086
Colombia,COL,2004,South America,11607.938,0.5497446656227112,48.648186
Colombia,COL,2005,South America,11999.255,0.5390760898590088,42.989414
Colombia,COL,2008,South America,13591.061,0.5530605912208557,36.884003
Colombia,COL,2009,South America,13586.752,0.5428210496902466,35.72724
Colombia,COL,2010,South America,14037.064,0.5461633801460266,34.524174
Colombia,COL,2011,South America,14852.37,0.5348308682441711,35.63221
Colombia,COL,2012,South America,15279.479,0.5263722538948059,35.9613
Colombia,COL,2013,South America,15912.247,0.5262469053268433,33.41597
Colombia,COL,2014,South America,16480.363,0.5254296064376831,28.654305
Colombia,COL,2015,South America,16821.38,0.5098260045051575,27.215279
Colombia,COL,2016,South America,17003.244,0.5056243538856506,26.143867
Colombia,COL,2017,South America,16986.033,0.497065931558609,25.551058
Colombia,COL,2018,South America,17104.13,0.5041036605834961,23.820759
Colombia,COL,2019,South America,17336.771,0.5132542848587036,23.399061
Colombia,COL,2020,South America,15861.5,0.5348644256591797,22.642704
Colombia,COL,2021,South America,17383.09,0.5511702299118042,25.580128
Colombia,COL,2022,South America,18458.72,0.5481858253479004,24.948807
Colombia,COL,2023,South America,18382.998,0.5388192534446716,24.913443
Cape Verde,CPV,2015,Africa,7560.1367,0.4238108694553375,8.977475
Costa Rica,CRI,1990,North America,10953.426,0.4521392583847046,4.4526935
Costa Rica,CRI,1991,North America,10920.1,0.4655316472053528,4.1221967
Costa Rica,CRI,1992,North America,11626.836,0.456392228603363,4.8717246
Costa Rica,CRI,1993,North America,12144.449,0.4592636227607727,4.751393
Costa Rica,CRI,1994,North America,12385.454,0.4670184552669525,5.273648
Costa Rica,CRI,1995,North America,12593.226,0.4565892517566681,5.204833
Costa Rica,CRI,1996,North America,12467.621,0.4647768139839172,5.2224183
Costa Rica,CRI,1997,North America,12856.583,0.4557816684246063,5.6730523
Costa Rica,CRI,1998,North America,13481.06,0.4563739895820617,5.921479
Costa Rica,CRI,1999,North America,13760.924,0.4763061702251434,6.3436975
Costa Rica,CRI,2000,North America,14018.742,0.4740948379039764,6.323426
Costa Rica,CRI,2001,North America,14250.463,0.5150595903396606,6.4106607
Costa Rica,CRI,2002,North America,14495.992,0.5181252956390381,6.330193
Costa Rica,CRI,2003,North America,14891.34,0.4930032193660736,7.248505
Costa Rica,CRI,2004,North America,15323.289,0.4841752052307129,6.6665435
Costa Rica,CRI,2005,North America,15703.963,0.4751025736331939,7.8615613
Costa Rica,CRI,2006,North America,16620.135,0.4928048253059387,8.122481
Costa Rica,CRI,2007,North America,17743.623,0.4931281208992004,8.424182
Costa Rica,CRI,2008,North America,18334.014,0.4864077270030975,11.531387
Costa Rica,CRI,2009,North America,17932.615,0.505546510219574,11.667209
Costa Rica,CRI,2010,North America,18660.92,0.480430394411087,11.567261
Costa Rica,CRI,2011,North America,19254.914,0.4875920116901397,10.282368
Costa Rica,CRI,2012,North America,19960.793,0.4841729998588562,8.72654
Costa Rica,CRI,2013,North America,20232.268,0.4915180802345276,8.714741
Costa Rica,CRI,2014,North America,20724.922,0.4863209128379822,10.006043
Costa Rica,CRI,2015,North America,21254.783,0.4837394952774048,11.560721
Costa Rica,CRI,2016,North America,21925.6,0.4870411157608032,11.875905
